sample_id,test_row_index,dataset_index,true_label,predicted_label,model_score_logit,exact_top3_group_ids,exact_top3_groups,old_top3_group_ids,old_top3_groups,top3_overlap_count,top3_overlap_jaccard,exact_shap_Protocol,exact_shap_Application,exact_shap_ConnectionState,exact_shap_Ports,exact_shap_TrafficVolume,old_linear_attr_Protocol,old_linear_attr_Application,old_linear_attr_ConnectionState,old_linear_attr_Ports,old_linear_attr_TrafficVolume
26820,26820,2988348,1,1,4.3009493771268685,3;4;1,ConnectionState;Ports;Protocol,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.18148486067047934,1.848084826592887,-1.060899355868754,0.20022299395732546,2.8708806550894317,8.479556326758077,3.0350091043783687,1.137870553712477,0.5464946711938838
27408,27408,3237093,1,1,5.571340394111641,3;1;4,ConnectionState;Protocol;Ports,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335282,-0.1814848606704793,1.848084826592887,0.21271717482364938,0.19699748024969566,2.8708806550894317,8.479556326758077,3.0350091043783687,0.21271609078939108,0.5497201849015139
27841,27841,3182576,1,1,5.591497323305752,3;1;4,ConnectionState;Protocol;Ports,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335282,-0.1814848606704793,1.848084826592887,0.23287410358831817,0.19699748067913705,2.8708806550894317,8.479556326758077,3.0350091043783687,0.2328730195540603,0.5497201844720725
28792,28792,1620912,1,1,1.3638250017139495,2;3;1,Application;ConnectionState;Protocol,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.630095478433528,-1.1512184560095486,-0.9486739447275768,0.19577880924713825,-0.22708717991195246,2.8708806550894317,9.449289922097146,0.23825033305790488,0.19577772521288012,0.25339454918277543
29292,29292,358384,1,1,5.443774965033517,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335282,-0.1814848606704793,1.848084826592887,0.08515172234097523,0.19699750365424598,2.8708806550894317,8.479556326758077,3.0350091043783687,0.08515063830671694,0.5497201614969638
30743,30743,2583502,1,1,2.7594242233579105,4;1;5,Ports;Protocol;TrafficVolume,2;1;3,Application;Protocol;ConnectionState,1,0.2,0.6300954784335281,-0.18148486067047953,0.049936817686782924,-0.844811302977277,0.24075779620299498,2.8708806550894317,8.479556326758077,1.2368610954722645,0.9800983441507255,0.5934805034314606
30791,30791,37299,1,0,-0.48918005252222363,1;2;3,Protocol;Application;ConnectionState,2;1;5,Application;Protocol;TrafficVolume,2,0.5,-7.698729316728816,4.981301397145514,-0.9486739447275767,0.19318769482345055,0.11880382228284189,5.45794414007291,15.045514400382036,0.23825033305790488,0.1942478450060355,0.4166911889713075
32039,32039,2539577,1,1,2.4380918670446023,3;1;5,ConnectionState;Protocol;TrafficVolume,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.630095478433528,-0.18148486067047953,-1.3038756369745874,0.1860561395967126,0.24237045197706705,2.8708806550894317,8.479556326758077,0.11695135918910537,0.18605505556245452,0.5918678476573883
32623,32623,88222,1,1,2.4095527617572374,3;1;5,ConnectionState;Protocol;TrafficVolume,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.630095478433528,-0.18148486067047953,-1.3038756369745874,0.15751703430934783,0.24237045197706705,2.8708806550894317,8.479556326758077,0.11695135918910537,0.16212341813537523,0.5918678476573883
33449,33449,67100,1,1,1.7099407822462285,3;1;4,ConnectionState;Protocol;Ports,2;1;4,Application;Protocol;Ports,2,0.5,0.6300954784335282,-0.18148486067047953,-1.3038756369745874,-0.5437076009757336,0.24398310775113954,2.8708806550894317,8.479556326758077,0.11695135918910537,0.6410084043119461,0.590255191883316
33984,33984,940062,1,1,2.8781345351910614,3;1;2,ConnectionState;Protocol;Application,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.630095478433528,-0.18148486067047953,-0.7641960350411057,0.1626009449846575,0.16618871280209957,2.8708806550894317,8.479556326758077,0.42272824274437615,0.20149823735456382,0.46085569305745944
34098,34098,1746526,1,1,1.4357172071010011,3;4;1,ConnectionState;Ports;Protocol,2;1;4,Application;Protocol;Ports,2,0.5,0.6300954784335282,-0.18148486067047953,-1.3038756369745874,-0.8179311761209609,0.24398310775113954,2.8708806550894317,8.479556326758077,0.11695135918910537,0.8763547519342536,0.590255191883316
35324,35324,2994177,1,1,3.60623102874395,3;4;1,ConnectionState;Ports;Protocol,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.630095478433528,-0.18148486067047945,1.848084826592887,-1.7556175150827862,0.2002228047884392,2.8708806550894317,8.479556326758077,3.0350091043783687,1.755618599117044,0.5464948603627702
36107,36107,409660,1,0,-1.5091439389634012,5;3;1,TrafficVolume;ConnectionState;Protocol,2;5;1,Application;TrafficVolume;Protocol,2,0.5,0.630095478433528,-0.18148486067047953,-1.3038756369745874,0.06914661671075763,-3.5879558311449813,2.8708806550894317,8.479556326758077,0.11695135918910537,0.06914553267649959,6.992678483393781
36450,36450,588652,1,1,2.9030172218657917,3;1;4,ConnectionState;Protocol;Ports,2;1;5,Application;Protocol;TrafficVolume,1,0.2,0.6300954784335281,-0.18148486067047953,-0.7641960350411057,0.1874829647370708,0.16618937972441652,2.8708806550894317,8.479556326758077,0.42272824274437615,0.19833696841091888,0.4608550261351426
38339,38339,406057,1,1,5.423744814769247,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.1814848606704793,1.8480848265928873,0.06512157132518293,0.1969975044057681,2.8708806550894317,8.479556326758077,3.0350091043783687,0.06512048729092472,0.5497201607454414
39768,39768,900006,1,1,2.872719185563065,3;1;2,ConnectionState;Protocol;Application,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.6300954784335281,-0.18148486067047953,-0.7641960350411057,0.1571855606792774,0.16618874747948362,2.8708806550894317,8.479556326758077,0.42272824274437615,0.22863437246871243,0.4608556583800756
39805,39805,49666,1,1,5.238949809638466,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.1814848606704793,1.848084826592887,-0.12289874760830964,0.20022281820847956,2.8708806550894317,8.479556326758077,3.0350091043783687,0.16300898763401858,0.54649484694273
40643,40643,107427,1,1,2.2581250644675372,3;1;5,ConnectionState;Protocol;TrafficVolume,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.6300954784335282,-0.18148486067047953,-1.3038756369745874,0.0044766812455750244,0.2439831077511396,2.8708806550894317,8.479556326758077,0.11695135918910537,0.09370092116335405,0.590255191883316
41558,41558,2107992,1,1,2.568485810488723,3;1;4,ConnectionState;Protocol;Ports,2;1;5,Application;Protocol;TrafficVolume,1,0.2,0.630095478433528,-0.18148486067047953,-0.9486739447275768,0.1996303247670306,0.003988518003859464,2.8708806550894317,8.479556326758077,0.23825033305790488,0.19962924073277263,2.2840732663072028
42400,42400,295776,1,1,5.467101196762005,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335282,-0.1814848606704793,1.848084826592887,0.10847797790345481,0.19699747982025428,2.8708806550894317,8.479556326758077,3.0350091043783687,0.10847689386919684,0.549720185330955
42410,42410,238957,1,1,5.492772769883917,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335282,-0.1814848606704793,1.848084826592887,0.13414953653172199,0.19699749431389793,2.8708806550894317,8.479556326758077,3.0350091043783687,0.13414845249746404,0.5497201708373116
42475,42475,2439699,1,1,3.9199521077758477,3;4;1,ConnectionState;Ports;Protocol,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.18148486067047945,1.848084826592887,-1.4418964374465721,0.20022280618412347,2.8708806550894317,8.479556326758077,3.0350091043783687,1.4891559442829347,0.5464948589670859
43135,43135,2212599,1,1,5.295414309072845,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.1814848606704793,1.848084826592887,-0.06643423164044139,0.20022280167498982,2.8708806550894317,8.479556326758077,3.0350091043783687,0.06643531567469957,0.5464948634762195
43257,43257,1288171,1,1,6.3553027716024415,3;1;2,ConnectionState;Protocol;Application,2;3;1,Application;ConnectionState;Protocol,3,1.0,0.6300954784335282,-0.1814848606704793,2.743394182523506,0.17252258979826876,0.12584508683525628,2.8708806550894317,8.479556326758077,3.9303184603089885,0.19157659254095252,0.41867071733419237
43364,43364,1344546,1,1,6.319009840441829,3;1;2,ConnectionState;Protocol;Application,2;3;1,Application;ConnectionState;Protocol,3,1.0,0.6300954784335281,-0.1814848606704793,2.743394182523506,0.16999869274181667,0.09207605273109642,2.8708806550894317,8.479556326758077,3.9303184603089885,0.19410048959740459,0.34297253671167527
44000,44000,591531,1,1,6.36310896570312,3;1;2,ConnectionState;Protocol;Application,2;3;1,Application;ConnectionState;Protocol,3,1.0,0.6300954784335281,-0.1814848606704793,2.7433941825235064,0.18025401817108946,0.12591985256311397,2.8708806550894317,8.479556326758077,3.9303184603089885,0.18384516416813185,0.41874548306204995
44078,44078,410169,1,1,5.423681416722396,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.1814848606704793,1.848084826592887,0.06505818401436358,0.19699749366973585,2.8708806550894317,8.479556326758077,3.0350091043783687,0.06505709998010567,0.5497201714814737
44788,44788,2259028,1,1,5.277619254445425,3;1;5,ConnectionState;Protocol;TrafficVolume,2;3;1,Application;ConnectionState;Protocol,2,0.5,0.6300954784335281,-0.1814848606704793,1.848084826592887,-0.08422929507140786,0.2002228104785362,2.8708806550894317,8.479556326758077,3.0350091043783687,0.08423037910566582,0.5464948546726731
45147,45147,1865923,1,0,-3.0328080113364075,3;1;2,ConnectionState;Protocol;Application,2;3;1,Application;ConnectionState;Protocol,3,1.0,0.6300954784335282,-0.18148486067047953,-6.644039454576472,0.15318850393792083,0.1445020268567329,2.8708806550894317,8.479556326758077,5.45711517679099,0.2326314292100687,0.3609322429400357
45212,45212,1812017,1,1,1.3756664522625695,2;3;1,Application;ConnectionState;Protocol,2;1;5,Application;Protocol;TrafficVolume,2,0.5,0.630095478433528,-1.1512184560095486,-0.9486739447275768,0.15800200976263223,-0.17746892987882656,2.8708806550894317,9.449289922097146,0.23825033305790488,0.2278179233853574,0.29166621957248506
